name,room_numbers,address,price,usable_area,gross_floor_area,url
TWO．ARTLANE,1 Room,Sai Ying Pun,"23,000",260ft²,N/A,https://hk.centanet.com/findproperty/en/detail/TWO-ARTLANE_LHQ919?theme=rent
THE APEX・TOWER 2,High Floor・FLAT C・2 Rooms,Sheung Kwai Chung ,"15,500",447ft²,633ft²,https://hk.centanet.com/findproperty/en/detail/THE-APEX-TOWER-2_FBV931?theme=rent
KAM LUNG COURT・LUNG SING HOUSE (BLOCK D),3 Rooms,Ma On Shan,"15,500",554ft²,710ft²,https://hk.centanet.com/findproperty/en/detail/KAM-LUNG-COURT-LUNG-SING-HOUSE-(BLOCK-D)_EET903?theme=rent
SUTTON,FLAT C・3 Rooms,Kowloon City,"45,000",904ft²,N/A,https://hk.centanet.com/findproperty/en/detail/SUTTON_UBR956?theme=rent
FINERY PARK・BLOCK 2,High Floor・FLAT A・2 Rooms,Po Lam,"15,000",410ft²,564ft²,https://hk.centanet.com/findproperty/en/detail/FINERY-PARK-BLOCK-2_SAL495?theme=rent
LUNG POON COURT・LUNG SAN HOUSE (BLOCK A),FLAT 2・1 Room,Diamond Hill,"16,500",426ft²,579ft²,https://hk.centanet.com/findproperty/en/detail/LUNG-POON-COURT-LUNG-SAN-HOUSE-(BLOCK-A)_SJB070?theme=rent
SILICON HILL・PHASE 2A UNIVERSITY HILL・MARINA TOWER 5B,High Floor・2 Rooms,Pak Shek Kok,"17,500",404ft²,N/A,https://hk.centanet.com/findproperty/en/detail/SILICON-HILL-PHASE-2A-UNIVERSITY-HILL-MARINA-TOWER-5B_GCC232?theme=rent
K. CITY・TOWER 1,High Floor・FLAT E・2 Rooms,Kai Tak New Area,"22,000",453ft²,N/A,https://hk.centanet.com/findproperty/en/detail/K--CITY-TOWER-1_UGC887?theme=rent
RESIDENCE BEL-AIR・PHASE 4  BEL-AIR ON THE PEAK・TOWER 9,2 Rooms,Residence Bel-air,"34,000",649ft²,825ft²,https://hk.centanet.com/findproperty/en/detail/RESIDENCE-BEL-AIR-PHASE-4--BEL-AIR-ON-THE-PEAK-TOWER-9_TLA836?theme=rent
CITY ONE SHATIN・SITE 4・BLOCK 42,2 Rooms,City One Shatin,"13,000",284ft²,395ft²,https://hk.centanet.com/findproperty/en/detail/CITY-ONE-SHATIN-SITE-4-BLOCK-42_ECB929?theme=rent
VANTAGE PARK・BLOCK 1,2 Rooms,Mid-Levels West,"23,000",405ft²,536ft²,https://hk.centanet.com/findproperty/en/detail/VANTAGE-PARK-BLOCK-1_LAW214?theme=rent
CENTRE POINT,High Floor・FLAT D・3 Rooms・(1 Suite),Sheung Wan,"43,000",743ft²,"1,054ft²",https://hk.centanet.com/findproperty/en/detail/CENTRE-POINT_LCW900?theme=rent
MEI FOO SUN CHUEN・PHASE 1・18-20 BROADWAY,High Floor・FLAT B NO. 18・3 Rooms,Mei Foo,"27,000",853ft²,N/A,https://hk.centanet.com/findproperty/en/detail/MEI-FOO-SUN-CHUEN-PHASE-1-18-20-BROADWAY_MOJ523?theme=rent
Flora Plaza・BLOCK 4,Low Floor・FLAT G・3 Rooms,Fanling,"15,000",536ft²,711ft²,https://hk.centanet.com/findproperty/en/detail/Flora-Plaza-BLOCK-4_ENF142?theme=rent
GRAND AUSTIN・TOWER 3,FLAT B・3 Rooms,Kowloon Station,"50,000",903ft²,N/A,https://hk.centanet.com/findproperty/en/detail/GRAND-AUSTIN-TOWER-3_SYS061?theme=rent
Central 8,Low Floor・FLAT A・Studio,Mid-Levels West,"16,000",202ft²,N/A,https://hk.centanet.com/findproperty/en/detail/Central-8_LJE154?theme=rent
SCENIC HEIGHTS,3 Rooms,Ngau Tam Mei,"40,000","1,666ft²","2,277ft²",https://hk.centanet.com/findproperty/en/detail/SCENIC-HEIGHTS_ELA020?theme=rent
KEI WA BUILDING,Middle Floor・FLAT A・3 Rooms,Wan Chai,"20,500",584ft²,N/A,https://hk.centanet.com/findproperty/en/detail/KEI-WA-BUILDING_TCM336?theme=rent
GRAND VICTORIA・PHASE 3・TOWER 2,2 Rooms,Nam Cheong Station,"28,000",449ft²,N/A,https://hk.centanet.com/findproperty/en/detail/GRAND-VICTORIA-PHASE-3-TOWER-2_MXO631?theme=rent
LUCKY MANSION,Low Floor・FLAT D・2 Rooms,Long Ping,"9,500",291ft²,365ft²,https://hk.centanet.com/findproperty/en/detail/LUCKY-MANSION_CPC806?theme=rent
No. 65-89 Tan Kwai Tsuen Road,4 Rooms,Hung Shui Kiu North New Development Area,"52,000","2,536ft²",N/A,https://hk.centanet.com/findproperty/en/detail/No--65-89-Tan-Kwai-Tsuen-Road_CVQ988?theme=rent
SEASIDE SONATA・TOWER 5,High Floor・FLAT A・3 Rooms・(1 Suite),Sham Shui Po,"41,500",772ft²,N/A,https://hk.centanet.com/findproperty/en/detail/SEASIDE-SONATA-TOWER-5_MXK519?theme=rent
SUNSHINE CITY・Phase 4・BLOCK G,High Floor・FLAT 7・2 Rooms,Ma On Shan,"15,500",338ft²,460ft²,https://hk.centanet.com/findproperty/en/detail/SUNSHINE-CITY-Phase-4-BLOCK-G_EEN375?theme=rent
CONVENTION PLAZA APARTMENTS,Middle Floor・FLAT 6・1 Room,Wan Chai,"30,000",565ft²,N/A,https://hk.centanet.com/findproperty/en/detail/CONVENTION-PLAZA-APARTMENTS_TGD164?theme=rent
SPLENDID PLACE,Middle Floor・FLAT B・2 Rooms・(1 Suite),Taikoo Shing,"30,000",685ft²,N/A,https://hk.centanet.com/findproperty/en/detail/SPLENDID-PLACE_DFA355?theme=rent
The Victoria Towers・Tower 2,3 Rooms,Tsim Sha Tsui,"45,000",920ft²,"1,301ft²",https://hk.centanet.com/findproperty/en/detail/The-Victoria-Towers-Tower-2_SVN967?theme=rent
SUNSHINE CITY・PHASE 2・BLOCK D,Middle Floor・FLAT 2・2 Rooms,Ma On Shan,"15,000",321ft²,405ft²,https://hk.centanet.com/findproperty/en/detail/SUNSHINE-CITY-PHASE-2-BLOCK-D_EEO215?theme=rent
KING'S HILL,Middle Floor・FLAT B・1 Room,Sai Ying Pun,"24,000",314ft²,N/A,https://hk.centanet.com/findproperty/en/detail/KING'S-HILL_LJA891?theme=rent
Parc Oasis・Tower 7 (1 Parc Oasis rd),High Floor・FLAT A・3 Rooms,Yau Yat Tsuen,"41,000","1,010ft²",N/A,https://hk.centanet.com/findproperty/en/detail/Parc-Oasis-Tower-7-(1-Parc-Oasis-rd)_MKA538?theme=rent
SILICON HILL・PHASE 1・GREENWOOD TOWER 5,2 Rooms,Pak Shek Kok,"15,500",407ft²,N/A,https://hk.centanet.com/findproperty/en/detail/SILICON-HILL-PHASE-1-GREENWOOD-TOWER-5_GCB340?theme=rent
Florient Rise・Tower 3,Low Floor・FLAT A・2 Rooms,Olympic Station,"23,000",509ft²,692ft²,https://hk.centanet.com/findproperty/en/detail/Florient-Rise-Tower-3_SYG143?theme=rent
IMPERIAL KENNEDY,Low Floor・FLAT A・2 Rooms,Kennedy Town,"33,000",558ft²,713ft²,https://hk.centanet.com/findproperty/en/detail/IMPERIAL-KENNEDY_LHI344?theme=rent
Harmony Garden,High Floor・2 Rooms,Tsuen Wan Town Centre,"16,500",467ft²,595ft²,https://hk.centanet.com/findproperty/en/detail/Harmony-Garden_CML634?theme=rent
THE AVENUE・PHASE 2・TOWER 3,Low Floor・FLAT E・1 Room,Wan Chai,"25,000",447ft²,N/A,https://hk.centanet.com/findproperty/en/detail/THE-AVENUE-PHASE-2-TOWER-3_TNC593?theme=rent
Green Code・TOWER 5,Low Floor・FLAT A・3 Rooms・(1 Suite),Fanling,"18,800",616ft²,830ft²,https://hk.centanet.com/findproperty/en/detail/Green-Code-TOWER-5_EUB627?theme=rent
The Harbourside・TOWER 2,Low Floor・FLAT C・2 Rooms・(1 Suite),Kowloon Station,"50,000",750ft²,"1,026ft²",https://hk.centanet.com/findproperty/en/detail/The-Harbourside-TOWER-2_SWM663?theme=rent
ST. BARTHS・PHASE 1・MAPLE COURT TOWER 2,Middle Floor・FLAT A・2 Rooms,Wu Kai Sha,"19,800",489ft²,N/A,https://hk.centanet.com/findproperty/en/detail/ST--BARTHS-PHASE-1-MAPLE-COURT-TOWER-2_EQB168?theme=rent
MANOR HILL・TOWER 2,Low Floor・FLAT A6・1 Room,Lohas Park,"15,500",283ft²,N/A,https://hk.centanet.com/findproperty/en/detail/MANOR-HILL-TOWER-2_UHS394?theme=rent
Tregunter・Tower 3,High Floor・FLAT B・3 Rooms・(1 Suite),Mid-Levels Central,"80,000","1,602ft²","2,042ft²",https://hk.centanet.com/findproperty/en/detail/Tregunter-Tower-3_TGH618?theme=rent
CELESTE COURT,High Floor・2 Rooms,Happy Valley,"30,000",617ft²,N/A,https://hk.centanet.com/findproperty/en/detail/CELESTE-COURT_TAF600?theme=rent
OCEAN SHORES・PHASE 3・TOWER 15,1 Room,Tiu Keng Leng,"32,000",405ft²,555ft²,https://hk.centanet.com/findproperty/en/detail/OCEAN-SHORES-PHASE-3-TOWER-15_SCH973?theme=rent
Residence Bel-Air・PHASE 6  BEL-AIR NO. 8・Tower 1,Middle Floor・FLAT A・2 Rooms,Residence Bel-air,"41,000",733ft²,"1,045ft²",https://hk.centanet.com/findproperty/en/detail/Residence-Bel-Air-PHASE-6--BEL-AIR-NO--8-Tower-1_TLB962?theme=rent
MANOR HILL・TOWER 2,FLAT C8・1 Room,Lohas Park,"15,800",284ft²,N/A,https://hk.centanet.com/findproperty/en/detail/MANOR-HILL-TOWER-2_UHR994?theme=rent
MA ON SHAN CENTRE・TOWER 1,Low Floor・FLAT A・2 Rooms,Ma On Shan,"17,500",468ft²,626ft²,https://hk.centanet.com/findproperty/en/detail/MA-ON-SHAN-CENTRE-TOWER-1_EEV261?theme=rent
SILICON HILL・PHASE 1・GREENWOOD TOWER 3,High Floor・2 Rooms,Pak Shek Kok,"19,800",416ft²,N/A,https://hk.centanet.com/findproperty/en/detail/SILICON-HILL-PHASE-1-GREENWOOD-TOWER-3_GCA970?theme=rent
THE METRO CITY・PHASE 1・TOWER 2,3 Rooms,Po Lam,"22,000",526ft²,732ft²,https://hk.centanet.com/findproperty/en/detail/THE-METRO-CITY-PHASE-1-TOWER-2_SBH955?theme=rent
Cullinan West・Phase 5 Cullinan West III・Tower 6,Low Floor・FLAT G・Studio,Nam Cheong Station,"17,300",273ft²,N/A,https://hk.centanet.com/findproperty/en/detail/Cullinan-West-Phase-5-Cullinan-West-III-Tower-6_MXL235?theme=rent
ALLEGRO,High Floor・FLAT H・1 Room,Kowloon City,"17,000",281ft²,N/A,https://hk.centanet.com/findproperty/en/detail/ALLEGRO_UKD287?theme=rent
HENG FA CHUEN,2 Rooms,Heng Fa Chuen,"18,500",475ft²,583ft²,https://hk.centanet.com/findproperty/en/detail/HENG-FA-CHUEN_DGA086?theme=rent
THE GREEN,3 Rooms,Fanling,"40,000","1,798ft²","2,720ft²",https://hk.centanet.com/findproperty/en/detail/THE-GREEN_EPZ165?theme=rent
King's Park Villa・Block 1,High Floor・FLAT B・3 Rooms,King's Park,"48,000","1,177ft²","1,391ft²",https://hk.centanet.com/findproperty/en/detail/King's-Park-Villa-Block-1_MGK171?theme=rent
CENTRAL 8,2 Rooms,Mid-Levels West,"46,000",490ft²,N/A,https://hk.centanet.com/findproperty/en/detail/CENTRAL-8_LJE113?theme=rent
SILICON HILL・PHASE 1・GREENWOOD TOWER 1,Middle Floor・2 Rooms,Pak Shek Kok,"17,520",403ft²,N/A,https://hk.centanet.com/findproperty/en/detail/SILICON-HILL-PHASE-1-GREENWOOD-TOWER-1_GCB519?theme=rent
PROVIDENCE BAY・PHASE 1・TOWER 9,5 Rooms,Pak Shek Kok,"138,000","1,975ft²","2,572ft²",https://hk.centanet.com/findproperty/en/detail/PROVIDENCE-BAY-PHASE-1-TOWER-9_ASF869?theme=rent
METRO TOWN・PHASE 2 LE POINT・TOWER 10,2 Rooms,Tiu Keng Leng,"19,500",513ft²,695ft²,https://hk.centanet.com/findproperty/en/detail/METRO-TOWN-PHASE-2-LE-POINT-TOWER-10_SDZ464?theme=rent
CAINE HILL,1 Room,Mid-Levels West,"22,000",278ft²,N/A,https://hk.centanet.com/findproperty/en/detail/CAINE-HILL_LJF162?theme=rent
NOBLE HILL・TOWER 6,FLAT F・3 Rooms,Sheung Shui,"19,000",785ft²,"1,002ft²",https://hk.centanet.com/findproperty/en/detail/NOBLE-HILL-TOWER-6_EPC164?theme=rent
SEANORAMA・TOWER 3A,Low Floor・FLAT C・3 Rooms・(1 Suite),Wu Kai Sha,"27,000",780ft²,N/A,https://hk.centanet.com/findproperty/en/detail/SEANORAMA-TOWER-3A_EMY693?theme=rent
Residence Bel-Air・Phase 4  Bel-Air On The Peak・Tower 7,High Floor・FLAT B・2 Rooms,Residence Bel-air,"37,800",712ft²,876ft²,https://hk.centanet.com/findproperty/en/detail/Residence-Bel-Air-Phase-4--Bel-Air-On-The-Peak-Tower-7_TLA573?theme=rent
THE REGALIA・TOWER 1,Low Floor・FLAT A・3 Rooms,King's Park,"37,000",859ft²,N/A,https://hk.centanet.com/findproperty/en/detail/THE-REGALIA-TOWER-1_MGF686?theme=rent
SEYMOUR ROAD,FLAT A (NO. 6A)・2 Rooms・(1 Suite),Mid-Levels West,"32,000",822ft²,N/A,https://hk.centanet.com/findproperty/en/detail/SEYMOUR-ROAD_LAR771?theme=rent
MANOR HILL・TOWER 2,Low Floor・FLAT C6・1 Room,Lohas Park,"16,000",280ft²,N/A,https://hk.centanet.com/findproperty/en/detail/MANOR-HILL-TOWER-2_UHR404?theme=rent
EDEN VILLA,4 Rooms,Ngau Tam Mei,"38,000","2,121ft²",N/A,https://hk.centanet.com/findproperty/en/detail/EDEN-VILLA_EIE357?theme=rent
SUNSHINE CITY・PHASE 4・BLOCK G,Low Floor・FLAT 2・2 Rooms,Ma On Shan,"15,000",363ft²,491ft²,https://hk.centanet.com/findproperty/en/detail/SUNSHINE-CITY-PHASE-4-BLOCK-G_EEW310?theme=rent
Beacon Heights・Block 6,FLAT F・3 Rooms,Lung Ping,"30,000",809ft²,N/A,https://hk.centanet.com/findproperty/en/detail/Beacon-Heights-Block-6_MAB385?theme=rent
THE GREAT HILL,3 Rooms,Sha Tin,"50,000","1,552ft²","2,055ft²",https://hk.centanet.com/findproperty/en/detail/THE-GREAT-HILL_ASA021?theme=rent
THE MORGAN,3 Rooms,Mid-Levels West,"85,000","1,265ft²",N/A,https://hk.centanet.com/findproperty/en/detail/THE-MORGAN_LJB287?theme=rent
MONT VERT・PHASE 1・TOWER 8,High Floor・Studio,Tai Po Town Centre,"8,500",181ft²,N/A,https://hk.centanet.com/findproperty/en/detail/MONT-VERT-PHASE-1-TOWER-8_ASQ829?theme=rent
GLORIOUS PEAK,Low Floor・FLAT C・3 Rooms,Fanling,"15,000",503ft²,703ft²,https://hk.centanet.com/findproperty/en/detail/GLORIOUS-PEAK_EPU260?theme=rent
YORK PLACE,Middle Floor・FLAT A・3 Rooms・(1 Suite),Wan Chai,"46,000",684ft²,981ft²,https://hk.centanet.com/findproperty/en/detail/YORK-PLACE_TDU764?theme=rent
KAM NING MANSION,2 Rooms,Mid-Levels West,"35,000",624ft²,776ft²,https://hk.centanet.com/findproperty/en/detail/KAM-NING-MANSION_LAV950?theme=rent
Parkside Villa・Block 6,High Floor・FLAT F・3 Rooms,Yuen Long Town Centre,"29,500",800ft²,925ft²,https://hk.centanet.com/findproperty/en/detail/Parkside-Villa-Block-6_CPB003?theme=rent
CASA BELLA,High Floor・3 Rooms・(1 Suite),Mid-Levels West,"45,000",797ft²,"1,136ft²",https://hk.centanet.com/findproperty/en/detail/CASA-BELLA_LAH934?theme=rent
THE AUSTIN・TOWER 1,FLAT A・3 Rooms・(1 Suite),Kowloon Station,"56,000",967ft²,N/A,https://hk.centanet.com/findproperty/en/detail/THE-AUSTIN-TOWER-1_SYP873?theme=rent
ALTISSIMO・BLOCK H21,FLAT A・2 Rooms,Wu Kai Sha,"28,000",579ft²,N/A,https://hk.centanet.com/findproperty/en/detail/ALTISSIMO-BLOCK-H21_EQA707?theme=rent
Y.I,High Floor・3 Rooms・(1 Suite),Tai Hang Mid-Levels,"55,000","1,005ft²","1,420ft²",https://hk.centanet.com/findproperty/en/detail/Y-I_TAS028?theme=rent
Altissimo・TOWER 5,High Floor・FLAT K・1 Room,Wu Kai Sha,"16,000",312ft²,N/A,https://hk.centanet.com/findproperty/en/detail/Altissimo-TOWER-5_EQA942?theme=rent
SILICON HILL・PHASE 1・GREENWOOD TOWER 3,High Floor・3 Rooms,Pak Shek Kok,"27,500",634ft²,N/A,https://hk.centanet.com/findproperty/en/detail/SILICON-HILL-PHASE-1-GREENWOOD-TOWER-3_GCA994?theme=rent
TUNG CHUNG CRESCENT・PHASE 2・BLOCK 8,2 Rooms,Tung Chung Town Centre,"18,700",592ft²,807ft²,https://hk.centanet.com/findproperty/en/detail/TUNG-CHUNG-CRESCENT-PHASE-2-BLOCK-8_FFP181?theme=rent
THE SOUTHSIDE・Phase 1 Southland・TOWER 2 (2A),Low Floor・FLAT B・2 Rooms,Wong Chuk Hang,"23,000",476ft²,N/A,https://hk.centanet.com/findproperty/en/detail/THE-SOUTHSIDE-Phase-1-Southland-TOWER-2-(2A)_TOC480?theme=rent
BELLA VISTA,1 Room,Mid-Levels West,"26,000",383ft²,581ft²,https://hk.centanet.com/findproperty/en/detail/BELLA-VISTA_LAT816?theme=rent
FAR VIEW MANSION,Middle Floor・BLOCK B2・2 Rooms,Kwun Tong,"16,500",560ft²,N/A,https://hk.centanet.com/findproperty/en/detail/FAR-VIEW-MANSION_SMN900?theme=rent
PROVIDENCE BAY・PHASE 1・TOWER 9,Middle Floor・FLAT B・4 Rooms・(2 Suites),Pak Shek Kok,"138,000","3,692ft²",N/A,https://hk.centanet.com/findproperty/en/detail/PROVIDENCE-BAY-PHASE-1-TOWER-9_ASF877?theme=rent
Le Billionnaire,High Floor・FLAT E・2 Rooms,Wong Tai Sin,"23,500",541ft²,714ft²,https://hk.centanet.com/findproperty/en/detail/Le-Billionnaire_SFV886?theme=rent
PROVIDENCE BAY,Low Floor・3 Rooms,Pak Shek Kok,"55,000","1,104ft²","1,440ft²",https://hk.centanet.com/findproperty/en/detail/PROVIDENCE-BAY_ASG306?theme=rent
MANOR HILL・TOWER 2,1 Room,Lohas Park,"15,800",283ft²,N/A,https://hk.centanet.com/findproperty/en/detail/MANOR-HILL-TOWER-2_UHS013?theme=rent
Grandview Tower・BLOCK B,Low Floor・FLAT 4・3 Rooms・(1 Suite),Mid-Levels Central,"34,000",759ft²,N/A,https://hk.centanet.com/findproperty/en/detail/Grandview-Tower-BLOCK-B_TGI051?theme=rent
ONE．ARTLANE,High Floor・FLAT G・Studio,Sai Ying Pun,"19,000",230ft²,N/A,https://hk.centanet.com/findproperty/en/detail/ONE-ARTLANE_LHP988?theme=rent
THE LEIGHTON HILL・TOWER 9,3 Rooms・(1 Suite),Happy Valley,"68,000","1,087ft²",N/A,https://hk.centanet.com/findproperty/en/detail/THE-LEIGHTON-HILL-TOWER-9_TAS465?theme=rent
THE REACH・TOWER 3,Middle Floor・FLAT J・2 Rooms,Yuen Long Southeast,"13,000",414ft²,565ft²,https://hk.centanet.com/findproperty/en/detail/THE-REACH-TOWER-3_CVB351?theme=rent
Green Code・Tower 1,Low Floor・FLAT D・2 Rooms,Fanling,"14,000",468ft²,630ft²,https://hk.centanet.com/findproperty/en/detail/Green-Code-Tower-1_EUB838?theme=rent
TAI PO CENTRE・PHASE 3,2 Rooms,Tai Po Town Centre,"14,000",315ft²,431ft²,https://hk.centanet.com/findproperty/en/detail/TAI-PO-CENTRE-PHASE-3_AMS326?theme=rent
MANOR HILL・TOWER 1,2 Rooms,Lohas Park,"17,500",427ft²,N/A,https://hk.centanet.com/findproperty/en/detail/MANOR-HILL-TOWER-1_UHR639?theme=rent
CITY ONE SHATIN・SITE 5・BLOCK 47,Low Floor・1 Room,City One Shatin,"14,500",304ft²,410ft²,https://hk.centanet.com/findproperty/en/detail/CITY-ONE-SHATIN-SITE-5-BLOCK-47_EBQ934?theme=rent
SUNSHINE CITY・PHASE 4・BLOCK L,2 Rooms,Ma On Shan,"16,000",363ft²,491ft²,https://hk.centanet.com/findproperty/en/detail/SUNSHINE-CITY-PHASE-4-BLOCK-L_EEY341?theme=rent
39-41 CAINE ROAD,1 Room,Mid-Levels West,"14,800",301ft²,N/A,https://hk.centanet.com/findproperty/en/detail/39-41-CAINE-ROAD_LBB037?theme=rent
CULLINAN WEST・Phase 5 Cullinan West III・TOWER 7,Middle Floor・FLAT F・1 Room,Nam Cheong Station,"22,000",353ft²,N/A,https://hk.centanet.com/findproperty/en/detail/CULLINAN-WEST-Phase-5-Cullinan-West-III-TOWER-7_MXL891?theme=rent
LOHAS PARK・PHASE 6 LP6・TOWER 3,Middle Floor・FLAT A・2 Rooms,Lohas Park,"18,000",463ft²,N/A,https://hk.centanet.com/findproperty/en/detail/LOHAS-PARK-PHASE-6-LP6-TOWER-3_UHJ071?theme=rent
THE FORTUNE GARDENS・BLOCK B,High Floor・3 Rooms・(1 Suite),Mid-Levels West,"48,000",931ft²,"1,153ft²",https://hk.centanet.com/findproperty/en/detail/THE-FORTUNE-GARDENS-BLOCK-B_LAY714?theme=rent
TAIKOO SHING・KAM DIN TERRACE・(T-24)  HAN KUNG MANSION,3 Rooms,Taikoo Shing,"30,000",723ft²,818ft²,https://hk.centanet.com/findproperty/en/detail/TAIKOO-SHING-KAM-DIN-TERRACE-(T-24)--HAN-KUNG-MANSION_DAZ002?theme=rent
THE HORIZON,3 Rooms,Pak Shek Kok,"28,000",788ft²,N/A,https://hk.centanet.com/findproperty/en/detail/THE-HORIZON_AUI057?theme=rent
LAGUNA CITY・PHASE 4・BLOCK 11,Middle Floor・FLAT G・2 Rooms,Lam Tin,"18,000",517ft²,644ft²,https://hk.centanet.com/findproperty/en/detail/LAGUNA-CITY-PHASE-4-BLOCK-11_SPL891?theme=rent
GARDEN RIVERA・BLOCK A,Studio,Sha Tin,"13,000",269ft²,385ft²,https://hk.centanet.com/findproperty/en/detail/GARDEN-RIVERA-BLOCK-A_EBN288?theme=rent
J RESIDENCE,FLAT 6・1 Room,Wan Chai,"24,000",397ft²,535ft²,https://hk.centanet.com/findproperty/en/detail/J-RESIDENCE_TDT203?theme=rent
Wing On Towers,Middle Floor・3 Rooms・(1 Suite),Jardine's,"63,000","1,260ft²",N/A,https://hk.centanet.com/findproperty/en/detail/Wing-On-Towers_TAP354?theme=rent
GRAND PALISADES,3 Rooms,Tai Po Luxury/Mid-levels,"31,000",915ft²,"1,165ft²",https://hk.centanet.com/findproperty/en/detail/GRAND-PALISADES_AMM610?theme=rent
PRINCETON TOWER,2 Rooms,Sheung Wan,"25,000",488ft²,N/A,https://hk.centanet.com/findproperty/en/detail/PRINCETON-TOWER_LDU504?theme=rent
TIN MA COURT・CHUN SING HOUSE (BLOCK A),2 Rooms,Wong Tai Sin,"13,000",363ft²,495ft²,https://hk.centanet.com/findproperty/en/detail/TIN-MA-COURT-CHUN-SING-HOUSE-(BLOCK-A)_SIU741?theme=rent
Royal Green・TOWER 1,Low Floor・FLAT D・4 Rooms・(1 Suite),Fanling,"18,000",692ft²,939ft²,https://hk.centanet.com/findproperty/en/detail/Royal-Green-TOWER-1_EPC632?theme=rent
Villa Monte Rosa,High Floor・3 Rooms・(1 Suite),Mid-Levels East,"80,000","2,090ft²",N/A,https://hk.centanet.com/findproperty/en/detail/Villa-Monte-Rosa_TAH850?theme=rent
MANHATTAN HILL・TOWER 3,FLAT A・3 Rooms,Mei Foo,"42,000",888ft²,N/A,https://hk.centanet.com/findproperty/en/detail/MANHATTAN-HILL-TOWER-3_MPM094?theme=rent
THE HERMITAGE・TOWER 6,FLAT C・3 Rooms,Olympic Station,"45,000",823ft²,"1,081ft²",https://hk.centanet.com/findproperty/en/detail/THE-HERMITAGE-TOWER-6_UAA731?theme=rent
PARK TOWERS・TOWER 2,FLAT A・3 Rooms・(1 Suite),Tin Hau,"60,000","1,128ft²","1,363ft²",https://hk.centanet.com/findproperty/en/detail/PARK-TOWERS-TOWER-2_DMJ694?theme=rent
The Legend・Tower 2,High Floor・FLAT B・3 Rooms,Tai Hang Mid-Levels,"78,000","1,387ft²","1,912ft²",https://hk.centanet.com/findproperty/en/detail/The-Legend-Tower-2_TBE018?theme=rent
VIBE CENTRO・TOWER 2A,FLAT E・2 Rooms,Kai Tak New Area,"24,500",525ft²,N/A,https://hk.centanet.com/findproperty/en/detail/VIBE-CENTRO-TOWER-2A_UGB965?theme=rent
BRAEMAR HILL MANSIONS・BLOCK 1,Middle Floor・FLAT B・3 Rooms・(1 Suite),North Point Mid-Levels,"54,000","1,124ft²","1,260ft²",https://hk.centanet.com/findproperty/en/detail/BRAEMAR-HILL-MANSIONS-BLOCK-1_DMP590?theme=rent
Greenpark Villa・BLOCK 6,High Floor・FLAT H・3 Rooms・(1 Suite),Fanling,"15,300",716ft²,826ft²,https://hk.centanet.com/findproperty/en/detail/Greenpark-Villa-BLOCK-6_EOC919?theme=rent
One West Kowloon・Tower 2,High Floor・FLAT B・2 Rooms,Four Little Dragons,"24,000",521ft²,682ft²,https://hk.centanet.com/findproperty/en/detail/One-West-Kowloon-Tower-2_MPU230?theme=rent
THE SOUTHSIDE・PHASE 1 SOUTHLAND・TOWER 2 (2B),Studio,Wong Chuk Hang,"17,500",294ft²,N/A,https://hk.centanet.com/findproperty/en/detail/THE-SOUTHSIDE-PHASE-1-SOUTHLAND-TOWER-2-(2B)_TOC435?theme=rent
DISCOVERY PARK・PHASE 1・BLOCK 1,Middle Floor・FLAT E・3 Rooms,Discovery Park,"24,000",656ft²,811ft²,https://hk.centanet.com/findproperty/en/detail/DISCOVERY-PARK-PHASE-1-BLOCK-1_CLT055?theme=rent
Mei Foo Sun Chuen・Phase 1・14-16 Broadway,High Floor・FLAT C NO. 16・3 Rooms,Mei Foo,"30,000",837ft²,N/A,https://hk.centanet.com/findproperty/en/detail/Mei-Foo-Sun-Chuen-Phase-1-14-16-Broadway_MOC092?theme=rent
LOHAS PARK・PHASE 8 SEA TO SKY・TOWER 2,Middle Floor・FLAT E・2 Rooms,Lohas Park,"19,500",470ft²,N/A,https://hk.centanet.com/findproperty/en/detail/LOHAS-PARK-PHASE-8-SEA-TO-SKY-TOWER-2_UHN366?theme=rent
LOHAS PARK・PHASE 5A MALIBU・TOWER 1A,Studio,Lohas Park,"19,500",453ft²,N/A,https://hk.centanet.com/findproperty/en/detail/LOHAS-PARK-PHASE-5A-MALIBU-TOWER-1A_UHF286?theme=rent
FORTUNE PLAZA,2 Rooms,Tai Po Town Centre,"14,200",339ft²,451ft²,https://hk.centanet.com/findproperty/en/detail/FORTUNE-PLAZA_ANL435?theme=rent
FAIRVIEW PARK,House・3 Rooms,Palm Springs | Fairview,"22,000",891ft²,"1,150ft²",https://hk.centanet.com/findproperty/en/detail/FAIRVIEW-PARK_EHC158?theme=rent
MAN FUNG BUILDING,Low Floor・2 Rooms,Yuen Long Town Centre,"8,800",253ft²,371ft²,https://hk.centanet.com/findproperty/en/detail/MAN-FUNG-BUILDING_CQG861?theme=rent
FANLING TOWN CENTER・BRILLIANT COURT (BLOCK 2),FLAT D・3 Rooms,Fanling,"16,000",454ft²,608ft²,https://hk.centanet.com/findproperty/en/detail/FANLING-TOWN-CENTER-BRILLIANT-COURT-(BLOCK-2)_ENA581?theme=rent
Kornville・Tower 2,Low Floor・FLAT A・3 Rooms,Quarry Bay,"24,000",604ft²,777ft²,https://hk.centanet.com/findproperty/en/detail/Kornville-Tower-2_DDZ390?theme=rent
